,Text
59890,Texahualco
59891,Tzinacatzingo
59892,Tenamaztla
59903,TELOLOAPAN
59926,corregimient
59940,Pixahua
59941,Tetanaco
59942,Estancia
59943,Acatempa
59944,Acahuitla
59948,Posquila
59968,Tutultepec
60095,arroyuelos
60171,Zacualpa
60195,TUTULTEPEQUE
60229,Ichcatepeque
60230,Tecuapa
60231,Umitlazala
60232,Almolonga
60233,Teuluchulco
60234,Miahualtepec
60236,Amatitlan
60252,Tlanepatlan
60304,zacatal
60355,Zultepec
60375,Ometlazala
60458,CHICONAUHTLAN
60460,Chiconauhtlan
60493,Tecama
60499,Coacalco
60523,labores
60537,Calpulpan Yacanqui
60541,Tulan
60542,Ticoman
60548,San Martín Jumetla
60549,Santa Inés
60552,Asunción de Santa María
60553,San Juan Bautista
60560,Visitación de Santa Isabel
60561,la Anunciación
60565,Xaltocan
60571,Ayaca
60572,Tlamelahuacan
60574,Palantlan
60577,Nextlalpan
60578,Tianguiztongo
60579,Anenezco
60580,Acuitlapilco
60582,Toltengo
60583,Caltengo
60584,Ecatitlan
60585,Tlatelulco
60586,Huexoyahualco
60587,Tlatiltengo
60588,Milltengo
60589,Tlacatecpan
60590,Ixayoc
60591,Atocan
60593,Ecatepeque San Cristóbal
60601,Teupan
60603,Tlateypan
60604,Zacacalle
60605,Coatlalpan
60606,Huixachtiquipal
60643,laguna de México
60656,Sierra de la Estrella
60679,Castilla la vieja
60796,Tepetl
60799,Minas de Pachuca
60813,Esmiquilpa
60817,ciudad de Tezcuco
60907,arzobispado de la ciudad de México
60949,MEXICALTZINGO
60958,Mexicaltzingo
61071,Iztapalapa
61073,Ocholobusco
61078,Cuitlahuaca
61135,estanque
61230,cabildo de México
61256,Iztapalapan
61277,IZTAPALTETL
61293,charcos
61299,estanques
61375,Huitzilopochco
61383,Xuchimilco
61576,Mexicaltzinco
61680,Huitzilupuchco
61716,Huexotzinco
61846,ALCALDIA MAYOR
61847,MEZTITLAN
61909,Huasteca
61917,Molango
61919,Malila
61922,Tlanchinolticpac
61927,Ilamatlan
61928,Atlihuetzian
61931,Suchicoatlan
61934,Tiaguiztenco
61937,Guazalingo
61940,Yagualica
61952,Mallila
61980,Tzaqualtipan
61987,Corregimiento
62059,Xelitla
62083,Tianguiztenco
62101,Chapulhuacan
62338,Izquimilpan
62339,Otucpan
62341,Guayacocotla
62342,Tzicoac
62498,valle de Meztitlan
62677,Tampico
62742,alcaldía mayo
62757,Tlanchinoltictac
62760,Guaxutla
62766,Tzizicaztla
62782,Suchiquautla
62789,Suchicoallan
63352,CEMPOALA
63353,EPAZOYUCA
63354,TETLIZTACA
63355,Cempoala
63367,Epazoyuca
63368,Tetliztaca
63377,Tzaquala
63380,Tecpilpan
63411,Tlecaxtitlan
63428,Tecpa
63429,Quiyahuac
63430,Ahuaquauhtitlan
63433,Altican
63435,Nopalapan
63438,Acxotla
63439,Mexoxoctla
63440,Tecocomolco
63441,Hueytepec
63444,Tlalnexpa
63445,Tetzahuapan
63446,Nequametepec
63447,Tzapotlan
63461,pueblo de españoles
63465,pueblo de indios
63469,Tzinhuiluca
63504,señorío de México
63507,Tetzcuco
63508,reino de Aculhuacan
63655,Cerro
63697,arboledas
63778,cabildos
63827,Quachalcac
63828,Tezcacohuac
63831,Tepa
63835,Oztotlatlauca
63839,Oztoyuca
63850,Tochatlauhco
63855,Tulantzinco
63861,Tzihuiquiluca
63871,Atocpa
63877,Real de Abajo
63878,Real del Monte
63902,Cihuatecolotl
63903,Colhua
63906,Tomazquitla
63920,señorío de Tezcuco
63924,Reino de Acolhuaca
63944,Tezontepec
64044,Huexutla
64107,Tlaloc
64142,Cihuacayo
64144,Chiconquiyahuitl
64147,Epazoyo
64221,Pahuatlan
64263,Itztli
64321,Tianguizmanalco
64322,Tepechichilco
64323,Cihuayuca
64417,CUATRO VILLAS
64420,Tepuztlan
64421,Villa de Tepuztlan
64496,Tepetlapan
64500,Yauhtepeque
64517,Elosuchitlan
64527,Tepecuitlapilco
64534,Zacatepetlac
64541,Acacueyecan
64544,ciudad de Suchimillco
64556,villa de Quauhnahuac
64564,villa de Yauhtepeque
64571,villa de Huaxtepeque
64578,Tlayacapan
64668,villa de Acapiztla
64755,Tetlan
64756,Tlaltzongo
64762,Chicomocelotl
64763,Tepuztecatl
64765,Tlahuiltepeque
64767,Ecatepetl
64769,Ozomaquila
64771,Chalchiuhtepetl
64773,Ecauhtlan
64776,Yohualichan
64778,Huilotepeque
64788,Uzumaquila
64845,villa del Marqués
64853,Utlayucan
64864,lago
65022,Chiauhtla
65023,Piaztlan
65065,villa del Marquesado del Valle
65083,Huaxtepeque
65111,Liébana
65121,Villa de Huaxtepeque
65129,Las cuatro Villas del dicho Marquesado
65170,villa de Acapistla
65173,Zaqualpa
65177,Atliquipac
65187,Amillpas
65188,Cocoyoque
65208,Cocoyoc
65213,Ayagualco
65221,Suchimillco
65246,Zacapalco
65256,Tetzhuaque
65259,Tzacapalco
65271,Tlalocelotl
65274,cerillo
65278,Quauhatlixco
65279,Amilpas
65293,quauhtla
65296,Olintepeque
65300,Olintepec
65302,Anenecuilco
65309,Ahuehuepa
65318,Ahuehuepan
65320,Suchimillcatzingo
65342,Tecpanecapan
65346,Amilltzingo
65349,Ayotinchan
65376,Acapistla
65394,Chiapan
65412,bosque
65665,ciudad de Los Ángeles
65706,Ilamatepeque
65852,Chinamecas
65930,Villa de Acapistla
65938,Las Cuatro Villas del dicho Marquesado
65966,Pazulco
65983,Xihuiyacapitzalan
65997,Ayotzingo
66002,Atlalnahuac
66018,Atlahuimulco
66028,arboleda
66030,Calalpa
66034,Tetlacuilucan
66037,Tecocuzpan
66039,Amayuca
66045,Tecaxeque
66049,Ilucan
66052,Zahuatlan
66066,Atlitec
66073,Texcalan
66076,texcali
66082,Achichipico
66087,Ayapango
66095,Tequepatzingo
66096,Tlayalaque
66108,Atlatlahuca
66271,Texcala
66292,Popoca
66404,fortalezas
66433,Xantetelco
66434,Xonacatepeque
66468,MINAS DE TEMAZCALTEPEC
66469,TUZANTLA
66476,minas de Temazcaltepeque
66481,Tuzantla
66502,Texcaltitlan
66508,Texupilco
66528,TEPETL
66536,Cacaloztoc
66542,Matalcinga
66655,Icxhuacan
66657,Oztoteticpac
66658,Tlalpetlapan
66659,Mazamamaloya
66666,Tianguiztepeque
66667,Cuentla
66668,Cuzcatzingo
66669,Tepixiguaya
66671,Cuzcaquautenango
66672,Ixtololoatl
66673,Cuzcaatla
66674,Acamochitlan
66675,Texapan
66676,Tlapitzaltepeque
66677,Tlalpitzaya
66678,Quauhxayacan
66680,Iztatacoyan
66681,Tepuztepeque
66682,Tepetl tlalticpac
66683,Almoloyan
66692,Pipioltepeque
66693,Ichcapan
66694,Metla
66696,Amanalco
66697,Atizapan
66698,Ocoxuchitepeque
66699,Ateticpac
66700,Xumiltepeque
66701,Epuxtepeque
66703,Tzoncoztepeque
66704,Oceloapan
66705,Zacacontepeque
66706,Iztapatitlan
66707,Tenayacaque
66708,Tezcapan
66709,Tequachtepeque
66710,Tecpintla
66711,Capulco
66713,Tenantongo
66714,Teitztepeque
66715,Acatitlan
66737,TEXCALI
66869,Tetzontepeque
66880,Izquitepeque
66910,Chicnagüitecatl
66920,Temimilltitlan
66922,valle de Texcaltitlan
66930,Hueyatengo
66955,Ecatl ycamac
67135,Anacatlan
67289,real de San Andrés
67305,Mizquiahuala
67360,Tezontepeque
67367,Tathobo
67378,Teutlalpa
67474,rancherías
67483,Atacupa
67496,Tecapatepeque
67498,Tlahualilpa
67500,Tlacutlapilco
67502,Tepeyti
67613,TOTOLAPAN
67616,Totolapan
67618,Tlayacapa
67651,Nepopualco
67653,Quauhnanacatzingo
67655,Metepeque
67656,Atongo
67658,Quilotepeque
67660,Teuhixco
67662,Tolapan
67664,Chalchiuhtepeque
67666,Quamilpan
67672,Hizquitepeque
67673,Cuitlapila
67674,Atocpan
67675,Tezontlitlan
67676,Nonopala
67677,Zacatiliuhcan
67680,Xocoyocan
67685,Texcalpan
67686,Tepetlixpan
67697,Acapixtla
67752,apan
67861,quauhtengo
68036,ATLITLALAQUIA
68037,Atlitlalaquia
68088,Teotlalpan
68099,Tlemaco
68102,Tetlapanaloya
68156,arroyatos
68239,Minas de Zacatecas
68264,caleras
68301,Tlahuililpa
68309,Axacuba
68469,fortaleza
68602,Cuchao
68603,Curoxeniro
68604,Aparuato
68605,Tiquicheo
68606,Sacapichameo
68607,Tzitziapuato
68608,Puacuayo
68609,Auhirichuato
68610,Tzirapitzio
68611,Tecinapan
68612,Orocuti
68613,Cupandaro
68614,Tinbineo
68622,Turicato
68625,Taximaroa
68635,Cusaro
68647,Zinzonza
68697,Jalisco
68728,Cachipuato
68766,Hichayaruparu
68771,Cinapan
68877,Achiruato
68908,obispado de Mechoacan
68909,ciudad de Patzcuaro
68930,TOLNACUCHTLA
68932,Tolnacuchtla
68937,Hueypuchtla
68949,minas de Tolnacuchtla
68998,Axocopan
69002,Tetepango
69019,AXOCOPAN
69026,Huitziquauhtlan
69032,Tenayucan
69064,Teutlalpan
69086,Yeytecomac
69095,Temoayan
69101,Tetlapanaloyan
69107,Tehualilpan
69110,Mizquiyahuala
69113,Tecpatepec
69235,Tlalquauhquauhtla
69420,Ulapan
69422,Tulancalco
69425,Santa Mónica
69426,Xuchichiuhcan
69450,YETECOMAC
69453,Yetecomac
69520,Axocopa
69523,Tecaxic
69536,Tecpatcpec
69543,Atucpa
69629,Tecotepetl
69818,Atucpan
69825,Tilquauhtla
69830,Izquinquitlapilco
69882,Tetzotzolco
69976,Capula
69981,HUEYPUCHTLA
69992,Iztac tzacuala
70027,Tlalquitlapilco
70035,Xomeyucan
70043,Xomayucan
70095,Tolcayucan
70272,canteras
70334,TEZCATEPEC
70349,Tuzantlalpan
70358,Tlilquauhtla
70363,suje­tos
70541,TECPATEPEC
70612,Mizquiyaguala
70726,Sierra Grande de Pedernales
70855,MINAS DE ZULTEPEC
70856,Minas de Zultepec
70859,minas de Zultepec
70900,Tlatlayan
70902,Amatepec
70949,minas de Temazcaltepec
70972,Aquiapa
70973,San Andrés Tepexititlan
70974,Cacapula
70975,San Felipe Tecontitlan
70976,Huey xahualco
70977,San Francisco Coaxuchco
70978,Metlatepec
70979,San Miguel Tepechango
70980,Santiago Ahuacatitlan
70984,Santa Ana Mahuizaltepec
70985,Santo Tomás Copaltitlan
70986,Santa Cruz Huetititlan
70987,San Lorenzo Ocozacapan
70992,San Simón Chaneca
70993,San Martín Tecaxiqui
70994,San Marcos Ayuquila
70995,San Miguel Aguyutla
70999,San Felipe Huaxtepec
71000,San Mateo Tototepec
71001,San Francisco Atiquixcan
71002,San Pedro Mecatepec
71003,San Gaspar Tletepec
71004,Santa Ana Tzicatacoyan
71005,San Juan Tepetl itlatlayan
71006,Santa María Asunción Ichcatepec
71007,San Lucas Isuchitlan
71008,Santa María Cacahuatlan
71164,MINAS DE ZUMPANGO
71169,Céspedes
71174,Huitziltepeque
71257,Amaixtlahuacan
71321,Ohuapan
71697,ZAYULA
71788,Xilotepec
71792,Chiapantongo
71844,Patlachtepeque
71905,Tepetitlan
72227,CIUDAD
72229,TEZCOCO
72230,Relación
72231,Tezcoco
72237,Coyuhuacan
72288,puerto de la Veracruz
72299,Tetzoyucan
72364,Cohuatl ichan
72376,Tetzcotl
72380,Africa
72391,tetzcotl
72393,Tezcotzinco
72409,Acolhuacan
72427,Huexotla
72441,tepetla y oztoc
72454,Mazaapan
72455,Yahualiuhcan
72529,Guatimala
72648,Huexutzinco
72736,islas de Santo Domingo
72969,Tlacuba
73061,caverna
73711,Tlacopan
73939,Tlaxcalan
73940,Huexultzinco
74002,Huexutzingo
74034,Michhuacan
74318,Acolhuacatlalli
74392,Otumpan
74418,Otlat hitic
74423,Quauhyacatl
74431,Teotihuacan
74444,Acatetelco
74469,Florida
74501,Quauhyacac
74565,Tetzcutzinco
74689,Espa­ña
74718,Texcuco
75002,HUEXUTLA
75030,Tamalol
75037,Chiconamelco
75060,mar de Pánuco
75092,Manantiales
75156,Tlachinolticpac
75161,Tamuxunchale
75165,Coyutla
75203,Tonzocahuelan
75204,Teacal
75205,Panacaztla
75206,Macuextepetlan
75207,Chololan
75208,Totonacapan
75209,Puchtlan
75210,Ilamatzinco
75302,Cuezalingo
75304,Tahuizan
75308,Tazotuhco
75429,Amoyoc
77091,TEPEXPAN
77198,San Miguel Atlamaxac
77199,Santa Ana Tlachyahualco
77203,Cristóbal Culhuacatzinco
77207,San Jerónimo Chiapa
77285,Soconosco
77403,Maquixco
77453,San Cristóbal Ecatepec
77454,Ixquipayaque
77501,TUCHPAN
77505,Obispado de Mechoacan
77510,Tuchpan
77552,tierra alta
77622,ciudad de Mexico
77649,Tusistlan
77652,Tonantla
77725,Sierra Señora
77752,Sierra Vieja
77882,Patzcuaro
77956,Tlayula
77957,tierra de mucho maíz
77975,Cuauhteponahuaztitlan
77977,lstlan
78024,Cuzalapa
78025,Tenanzaztlan
78224,TAMAZULA
78281,muchos sapos
78297,Zapotitlique
78321,Púctlan
78337,San Lázaro
78369,Quitupa
78387,Quitnpa
78444,Tlaxomulco
78464,Citlali
78652,Teponahuaztitlan
78653,Istlan
78657,Zapotiltique
78663,Puctlan
78666,VILLA
78667,ZACATULA
78668,CORREGIMIENTOS
78671,CAYACO
78674,Panutla
78675,Cacalutla
78676,Quauxilutla
78677,Mexcaltepeque
78678,Cacahuatlan
78681,Cacahuapisca
78684,TECPAN
78686,Chietlan
78689,Cintalapa
78690,Texulhuacan
78692,Tuzantlan
78693,Cihuatan
78697,Axapotica
78699,PETLATLAN
78702,Ximalcota
78705,Xuluchuca
78708,lztapa
78713,Paulan
78717,Quautepeque
78719,Atenchacaleca
78721,Huiztla
78726,Meztla
78732,Ciutla de Motines
78733,Nacatlan Ciutla
78735,Metlapan Ciutla
78737,Mexcalhuacan Ayutla
78738,TECOMATAN
78741,Asuchitlan
78744,Tamalhuacan
78746,PANTLA
78750,Cuitla
78751,AXALO
78753,Ihuitlan
78755,Huitaluta
78757,Guaguayutla
78759,Coyuquilla
78762,POCHUTLA
78765,Chipila
78768,Tolimán
78771,QUAQUATLAN
78773,Cihuatlan de Motines
78774,Nexpan
78777,Cuzamalotlan
78778,Quimichtlan
78779,Atlan
78780,Verona
78781,MECHIA
78783,Acomala
78784,Ataquimal
78785,TEXUPAN
78786,Topetina
78787,La Guagua
78788,Acaguapisca
78789,Auitlalotla
78790,Atenchan
78793,Cualecua
78795,Guistlan
78797,Mechea
78798,Mitla
78799,Puchutlan
78801,Xaputica
78802,Capoticlan
78805,Vitalota
78810,Huiztlan
78812,Mechia
78888,CASASANO
78903,Villa de la Concepción
78907,Obiispado de Mechoacan
78949,la Concepción
78990,Zacatulan
79060,ciudad de Valladolid
79074,villa de la Concepción
79096,Tuxpan
79105,corregimientos
79108,Cayaco
79150,Tecpan
79166,Texuluacan
79180,reo
79197,Tepan
79210,Axapotecca
79223,Petlatan
79229,Petatan
79234,Suluchuca
79238,Asuchitlán
79243,Teccomatan
79246,corregímiento
79251,Tamaluacan
79270,Pantla
79293,Axalo
79302,Camutla
79306,Vitaluta
79316,Vitalutla
79338,Puztlan
79409,Motines de Zacatula
79421,Nacatlan
79422,Metlapan
79428,Mexcalhuacan
79434,Quaquatlan
79442,Cihuatlan
79481,Texupan
79485,Guagua
79502,los Motines de Zacatula
79656,provincija
79716,Motin
79748,Xolochucan
79773,temblores
79845,Cihuatanejo
79850,arenal
79856,ancón
79857,Nochtitan
79880,lama
79881,bajo
79911,XIQUILPAN
79915,Xiquilpan
79942,Guaninba
79946,XIUQUILETL
80027,villa de Zamora
80057,Patanba
80072,caño de agua
80073,Ocomicho
80078,tierra de muchas rosas
80089,Yopen
80091,pregonero
80101,los Cepines
80105,Cepines
80129,Yapen
80133,Tzepines
80164,Pátzcuaro
80182,provincia de Ávalos
80214,Huaxualli
80382,Guayangareo
80385,ciudad de Pátzcuaro
80434,Chocandiran
80435,Tarequato
80436,Perivan
80448,CHOCANDIRAN
80453,Tengüendin
80504,su etos
80505,Tacasquaro
80514,Oritero
80524,Zonbimite
80530,Tocunbo
80539,Carijo
80550,Zequicho
80552,Querendaro
80555,Pamataquaro
80557,Guazanbo
80561,Zirio
80633,Tzintzunhuala
80713,Chilatlan
80847,San Ángel
80912,Teocuitlatlan
80913,Tzaqualco
80958,Tzintzunvata
81073,Valladolid
81128,Nueva
81137,caño
81185,Atapan
81201,Santo Antonio Charapan
81214,San Miguel Apenguene
81222,Tocuro
81264,San Rafael
81290,Queretaro
81363,Zapatzaue
81522,CIUDAD DE PATZCUARO
81531,Valle de Guayangareo
81542,Tancitaro
81678,Huitzitzila
81682,Erongariquaro
81861,Costio
81878,isletas
81879,peñones
81986,Santa Fe de Mechuacan
82000,TANCÍTARO
82003,Tlapalcalepeque
82021,Tlapalcatepec
82022,Arimao Pintzandaro
82029,TANCITARO
82074,Tzirosto
82077,nieve
82172,Curbahue
82181,Tagitilan
82191,canales
82355,Tarasca
82459,San Miguel Irepando
82460,Araparicuaro
82461,los Tres Reyes
82463,San Juan Urapu
82464,Santo Antonio Tamatacuaro
82465,San Pedro Uaninba
82466,San Francisco Uario
82470,Santiago Acauato
82471,Paracuaro
82472,Apatzingan
82481,Apazingan
82484,San Juan Tendechutiro
82488,Santa Ana Amatlan
82489,Tendechutiro
82493,Amadan
82496,Tomatlan
82500,Puco
82507,APAZINGAN
82643,caballerías de tierra
82667,malezas
82668,espesuras
82740,TLAPALCATEPEQUE
82743,Tlapalcatepeque
82776,Santa Ana Tetlaman
82778,Tamazulapan
82786,Arimao
82852,Villa de Colima
82881,nevado
82891,nevada
82905,caballerías de tierras
82977,Pinzandaro Arimao
83026,PINZANDARO ARIMAO
83037,Pinzandaro
83062,golpe de agua
83091,Islas
83116,Coyndo
83119,Huisto
83121,Chupirio
83126,Tangamacato
83237,corriente
83243,zanja
83273,Uruapa
83296,Arimao Pinzandaro
83335,Ucareo
83375,Pizandaro Arimao
83470,Zamora
83547,jurisdicciones
83551,señoríos
83557,CHILCHOTLA
83558,Chilchotla
83676,Zirapo
83684,Sujetos
83685,Tenaco
83693,Sujeto
83694,Anzitacuaro
83701,Acarhuen
83707,Oren
83714,Sopoco
83722,Tasiguararo
83724,Thaziguararo
83740,Circuncisión
83741,Ichan
83747,Cuzunducuaro
83757,Carapa
83764,Guanstao
83773,Mascuaro
83783,Etucuaro
83790,Asunción
83791,Charaquiro
83797,pedregal
83801,CABECERA
83810,Charaperagueo
83874,comarcana
83897,FUENTES
83920,Chuchotla
83929,Rios
83973,Taramecuaro
83985,Canindo
84034,CERROS
84042,fuentes de Canindo
84045,pedregrosos
84046,malpaís
84099,MONTES
84174,GALICIA
84184,Guachinanco
84186,Etzatlan
84192,San Martin
84194,Mazapit
84195,Santiago Coneto
84197,Santa Barbola
84201,Auin
84205,Chaimetla
84231,TÉRMINOS
84235,Xacona
84239,Tlazazalca
84244,Sabina
84253,Xiquilpa
84260,OBISPADO
84277,Frexenal de la Sierra
84278,reinos de Castilla
84675,Caretano
84734,TENACO
84735,SUJETO
84788,malpaíses
84797,ANZITACUARO
84835,ACARHUEN
84871,OREN
84928,SOPOCO
84964,TASIGUARARO
84987,TOCURO
85016,ICHAN
85044,CUSINDUCUARO
85045,Cusinducuaro
85065,CARAPA
85108,GUANAJUATO
85109,Guanastao
85149,MASCUARO
85183,ETUCUARO
85202,CHARAQUIRO
85206,púeblo
85231,Jacona
85257,MOTINES
85258,TAIMEO
85260,Taymeo
85322,Talpujagua
85330,cabcera
85434,laguneta
85486,COLIMA
85487,Quacoman
85490,QUACOMAN
85491,Cocbiztlan
85492,Huitontlan
85494,Tequautepec
85495,Tequiliucan
85496,Tzinacamitlan
85497,Alimanzi
85500,ALIMANZI
85501,CUZCAQUAUHTLA
85502,EPATLAN
85503,Tlatictla
85506,Río TLATICTLA
85507,Borbitni
85509,Cuxumatlan
85510,Hualoxa
85511,Oztopila
85512,Dibon
85513,Ozmtian
85514,Vanum
85516,MOTIN
85517,POMARO
85518,Cachan
85519,Guise
85521,Alto
85522,Maruata
85524,Pasnori
85525,JIROMA
85528,Huitztlan
85529,Motin Paznoya
85533,Oztutlan
85536,Molin Paznoya
85537,FLORES
85538,Jerónimo
85542,Jiroma
85545,EpatIan
85563,Motines
85630,Quaucoman
85633,Tequantepeque
85634,Vitontlan
85637,Cochiztlan
85673,fuentes manantiales
85760,Villa de Zacatula
85806,Tequilucan
85824,vicariato
85825,Tapalcatepec
85860,QUAUCOMECATLATOLLl
86060,JAVALERA
86096,Maquili
86117,Villa de Carrión de los Condes
86119,Castilla la Vieja
86123,Epatlan
86124,Cuzcaquauhtla
86135,Teocomitl
86141,albar rradones
86148,Zoyayotl tepetl
86178,Santillana
86180,Cobreces
86181,Ruyloba
86182,Aguilar de Campóo
86195,ensenadas
86239,Cuzcaquaulatla
86279,Epatlan el Viejo
86410,Aquila
86456,Cuzcaquautla
86567,albarradones
86726,Motintlan
86774,cascajal
86810,médano
86816,Suchitzin
86864,COSTA
86874,San Joseph
86898,Pomaro
87181,Cuyre
87184,Miahuatlán
87187,Coxumatlan
87191,CUEXOMAL
87198,CUEXOMATL
87200,Cuexomatlan
87216,Oztutla
87218,Cuexumatlan
87221,Vanun
87229,Oztotlan
87242,cuevezuela
87299,Catagui
87327,arenisco
87368,Gualoxa
87406,demarcación
87482,Motín
87618,Puhuhuari
87625,Oztupila
87765,TLATICTLA
87768,Marbella
87900,arenoso
87911,arenosos
87914,quebradillas
87986,Tzinan
87999,MARUATA
88004,humedal
88071,CUYRE
88072,MIAHUATLAN
88092,PASNORI
88093,CACHAN
88105,Maruato
88162,COXUMATLAN EL ALTO
88208,pueblecito
88228,estériles
88233,barrancosos
88234,arenosas
88244,Guahuayutla
88257,ojo
88280,lhuitlan
88337,Alquila
88450,Uruapan
88454,Periban
88477,Mar Occidental
88512,Guacoman
88513,QUERÉTARO
88515,Arzobispado
88517,Querétaro
88518,San Juan del Rio
88519,Xidotepeque
88596,alcaldías mayores
88598,Cazadero
88611,San Juan del Río
88662,mojonera
88665,Santiago Tecuzautla
88666,San Mateo Gueychiapa
88667,San Josepe Allan
88668,Santa María Tleculutlicatzia
88669,San Jerónimo Acagulcingo
88670,San Lorenzo Tlechatitla
88671,San Andrés Tiltmiepa
88696,arroyo de agua
88714,Querétaro ANDA MAXLI
88733,Acámbaro
88742,Querenda
88749,Queréndaro
88894,puebIo
88917,XiIotepec
88933,lztac Chichimecapan
88936,tierra blanca
88981,aguas de ríos y fuentes
89058,Italia
89090,reino de Granada
89300,Apaseo
89320,Salaya
89323,Gobernación
89325,patria
89326,Montañas
89328,Carriedo
89380,San Bartolomé Amamoiza
89382,San Juan Degodo
89385,Santiago Canquiza
89387,San Pedro Anzoni
89390,Santa María Antes
89401,poblados
89402,Santa María Magdalena Andayomoha
89403,San Juan Bautista Anyeta
89407,San Francisco Anbanica
89408,San Pedro Anyahoi
89425,San Miguel Andahuay
89428,San Pedro Ahexanbehi
89430,San Francisco Anetixigui
89432,San Mateo Andoxehi
89435,San Pedro Apuenza
89438,Santa María Amahuadehe
89441,San Lucas Anxindo
89453,San Antonio Anyenta
89544,CUEVAS
89602,ministerio
89744,mojoneras
89805,la Margarita
89808,Abaxasni
89809,sierra de zarzas
89863,San Josepe Atla
89893,Valencia
89942,higos
90020,Andalucía
90061,san Juan
90067,Islas Filipinas
90197,"ciudad de México,"
90297,AJUCHITLAN
90312,MECHOACAN
90519,La Magdalena
90523,Santo Andrés
90524,San Gregorio
90532,Santo Antón
90534,San Hipólito
90548,La Concepción
90552,Triana
90560,Río Grande abajo
90566,Andomuqua
90567,Inchamacua
90570,Arocutin
90571,Tarepuato
90572,Tacanbariretio
90573,Queruseo
90574,Tiringueo
90591,Ziringueo
90592,Acasequaro
90593,Sirandarillo
90594,Amaquareo
90602,Jalpa
90604,Tupataro
90606,Tetilican
90607,Cuaulutitlan
90608,Punguario
90610,Pacapetaro
90611,Conpaseo
90612,Quataseo
90613,Tinguisman
90617,Sacango
90618,Tupatarillo
90619,Las Salinas
90620,Sacapuato
90621,Copuyo
90622,Copuamuato
90623,Huitziltepec
90635,Capulalcolulco
90646,Sirandaro
90652,Tololoapan
90661,Tlitichuc Umo
90708,Capulalcopulco
90923,Guadalquivid
90945,Úbeda
90966,Puebla de los Angeles
90971,villa de Zacatula
91005,frontero
91044,Guinea
91215,XALAPA DE LA VERACRUZ
91237,ALCALDÍA MAYOR
91329,metrópolis
91331,ciudad de la Veracruz
91339,Xalatzingo
91346,Misantla
91366,Sierra del Cofre
91368,Nappateuctli
91397,estancias de indios
91452,Cofre
91454,mal país
91623,ventas
91645,XILOTEPEC
91779,ciudad de Tlaxcala
91781,TLACULULA
91791,paisales
91798,Huey Calli
91874,Cerro del Cofre
91876,cofre
91925,Alcuzacan
91926,Tlatatilan
91927,Quiyautitlan
91928,Omeapan
91929,Alxoxocan
91930,Mextlan
91933,QUAQUAUTZINTLAN
91938,Quaquautzintlan
92029,CHAPULTEPEC
92101,aldehuela
92103,Cihuayan
92108,NAOLINGO
92247,CHICONQUIYAUHCO
92277,COLIPA
92279,Colipa
92356,CIHUACOATLAN
92375,Villa Rica de la Veracruz la Vieja
92387,Isla de San Juan de Ulúa
92417,TEPETLAN
92419,Tepetlan
92425,montuosidades
92473,ALMOLONCAN
92475,Almoloncan
92522,MAXTLATLAN
92524,Maxtlatlan
92545,CHILTOYAQUE
92568,ATEZCAC
92618,XALCOMULCO
92662,fuentecilla
92674,XICOCHIMALCO
92676,Xicochimalco
92709,IXHUACAN
92711,Ixhuacan
92763,Ayahualulco
92765,Quauhtotolapa
92766,Santa María de la Concepción
92767,Quilayoc
92769,Almolonca
92771,Tlalquaquixco
92773,Tequanapan
92782,Quetzalcalco
92784,Tecomalticpac
92786,Cozahuatlan
92788,Tecuhtzingo
92790,Huehuetequepac
92792,aldehuelas
92807,Xalapa de la Veracruz
92808,CUISEO DE LA LAGUNA
92810,Cuiseo de la Laguna
92893,Apuzipacuaro
92894,Arostaro
92895,Arunbaro
92896,Capamocutiro
92897,Caraqua
92898,Copandaro
92899,Guandacareo
92900,Guaroco
92901,Hucaquaro
92902,Jeroco
92903,Mayao
92904,Omecuaro
92905,Quameo
92906,Quanaseo
92907,Sindo
92908,Tayao
92909,Tepaqua
92982,Yurirapundaro
92987,Guango
92995,Tarinbaro
93006,Acanbaro
93033,Tsintsontsa
93035,TARASCO
93243,Cuanaseo
93278,Setúbar
93391,Alejandría
93403,PEJORITA
93457,Chucandiro
93462,Araro
93489,veta
93614,SINAGUA
93616,Sinaguazingo
93620,Sinagua
93638,Choromonco
93639,Casara
93640,Ayangüitlan
93689,rió
93772,TIRIPITIO
93773,Tiripitio
93881,Michoacán
93885,Tzintzontza
94164,cienega
94191,cerro de Chichimecas
94195,Guanajuato
94198,río de Palmas
94205,cerro de la Cucha
94208,cerro de la Señora
94229,de los Chichimecas
94235,de la Señora
94238,cerro de los Chichimecas
94287,Santiago Necotlan
94289,Tíripitio
94290,Chiquaquaro
94299,ciudad de Guayangareo-Valladolid
94302,lndaychao
94388,Guayangareo-Valladolid
94411,Juma DE ALVARADO
94430,Acutzeo
94431,Iquajunbo
94432,Ichaqueo
94433,Oporo
94436,Quininguaro
94437,Cupataro
94438,Cuntenbaro
94773,Zirosto
94774,Tingabato
94805,Etuquaro
94982,Valladolid-Guayangareo
95014,ciudad de Valladolid-Guayangareo
95126,Purgatorio
95179,nueba españa
95285,mares
95323,Chichimeca
95372,parcialidades
95381,Acambaro
95386,Miztitlan
95398,Epenxemu
95407,Ayo el Chico
95408,Arandas
95409,Villa de los Lagos
95410,Tunal Grande
95412,tórrida zona
95413,Trópico de Cancro
